Species,Ref,Median.Latitude,Median.Longitude,Capture.Year,Julian.Median,Julian.Range,N.sample,Length.mm.TL,p.Water,p.Protein,p.Lipid,p.Ash,EnergyDensity.kJ/g,L_calc,EDtype
Oncorhynchus tshawytscha,"MacFarlane, R.B. (2010) Energy dynamics and growth of Chinook salmon (Oncorhynchus tshawytscha) from the Central Valley of California during the estuarine phase and first ocean year. Canadian Journal of Fisheries and Aquatic Sciences, 67, 1549_1565.",38,-122,1998,124,1,1,62.0200802,83.62,13.8,3.64,,3.88692,1,LipPro
Oncorhynchus tshawytscha,"MacFarlane, R.B. (2010) Energy dynamics and growth of Chinook salmon (Oncorhynchus tshawytscha) from the Central Valley of California during the estuarine phase and first ocean year. Canadian Journal of Fisheries and Aquatic Sciences, 67, 1549_1565.",38,-122,1998,134,1,1,60.21263225,84.85,15.18,3.07,,3.90855,1,LipPro
Oncorhynchus tshawytscha,"MacFarlane, R.B. (2010) Energy dynamics and growth of Chinook salmon (Oncorhynchus tshawytscha) from the Central Valley of California during the estuarine phase and first ocean year. Canadian Journal of Fisheries and Aquatic Sciences, 67, 1549_1565.",38,-122,1998,154,1,1,73.94682616,80.75,16.4,2.52,,3.90956,1,LipPro
Oncorhynchus tshawytscha,"MacFarlane, R.B. (2010) Energy dynamics and growth of Chinook salmon (Oncorhynchus tshawytscha) from the Central Valley of California during the estuarine phase and first ocean year. Canadian Journal of Fisheries and Aquatic Sciences, 67, 1549_1565.",38,-122,1998,162,1,1,82.03815568,84.41,12.51,4.29,,3.91275,1,LipPro
Oncorhynchus tshawytscha,"MacFarlane, R.B. (2010) Energy dynamics and growth of Chinook salmon (Oncorhynchus tshawytscha) from the Central Valley of California during the estuarine phase and first ocean year. Canadian Journal of Fisheries and Aquatic Sciences, 67, 1549_1565.",38,-123,1998,322,1,1,190.9371086,80.5,17.62,2,,3.92236,1,LipPro
Oncorhynchus tshawytscha,"MacFarlane, R.B. (2010) Energy dynamics and growth of Chinook salmon (Oncorhynchus tshawytscha) from the Central Valley of California during the estuarine phase and first ocean year. Canadian Journal of Fisheries and Aquatic Sciences, 67, 1549_1565.",38,-122,1998,154,1,1,82.92035402,79.4,15.31,3.08,,3.93562,1,LipPro
Oncorhynchus tshawytscha,"MacFarlane, R.B. (2010) Energy dynamics and growth of Chinook salmon (Oncorhynchus tshawytscha) from the Central Valley of California during the estuarine phase and first ocean year. Canadian Journal of Fisheries and Aquatic Sciences, 67, 1549_1565.",38,-122,1998,153,1,1,83.2463876,82.14,13.16,4.09,,3.94985,1,LipPro
Oncorhynchus tshawytscha,"MacFarlane, R.B. (2010) Energy dynamics and growth of Chinook salmon (Oncorhynchus tshawytscha) from the Central Valley of California during the estuarine phase and first ocean year. Canadian Journal of Fisheries and Aquatic Sciences, 67, 1549_1565.",38,-122,1998,154,1,1,66.55603891,82.88,14.79,3.36,,3.9531,1,LipPro
Oncorhynchus tshawytscha,"MacFarlane, R.B. (2010) Energy dynamics and growth of Chinook salmon (Oncorhynchus tshawytscha) from the Central Valley of California during the estuarine phase and first ocean year. Canadian Journal of Fisheries and Aquatic Sciences, 67, 1549_1565.",38,-123,1998,259,1,1,158.7301808,78.81,16.06,2.84,,3.9748,1,LipPro
Oncorhynchus tshawytscha,"MacFarlane, R.B. (2010) Energy dynamics and growth of Chinook salmon (Oncorhynchus tshawytscha) from the Central Valley of California during the estuarine phase and first ocean year. Canadian Journal of Fisheries and Aquatic Sciences, 67, 1549_1565.",38,-123,1998,322,1,1,189.3881355,78.87,16.17,2.82,,3.98652,1,LipPro
Oncorhynchus tshawytscha,"MacFarlane, R.B. (2010) Energy dynamics and growth of Chinook salmon (Oncorhynchus tshawytscha) from the Central Valley of California during the estuarine phase and first ocean year. Canadian Journal of Fisheries and Aquatic Sciences, 67, 1549_1565.",38,-123,1998,259,1,1,167.6929259,78.7,17.49,2.3,,4.01712,1,LipPro
Oncorhynchus tshawytscha,"MacFarlane, R.B. (2010) Energy dynamics and growth of Chinook salmon (Oncorhynchus tshawytscha) from the Central Valley of California during the estuarine phase and first ocean year. Canadian Journal of Fisheries and Aquatic Sciences, 67, 1549_1565.",38,-122,1998,124,1,1,72.97372854,79.61,14.9,3.5,,4.0277,1,LipPro
Oncorhynchus tshawytscha,"MacFarlane, R.B. (2010) Energy dynamics and growth of Chinook salmon (Oncorhynchus tshawytscha) from the Central Valley of California during the estuarine phase and first ocean year. Canadian Journal of Fisheries and Aquatic Sciences, 67, 1549_1565.",38,-122,1998,124,1,1,60.48726607,83.21,14.54,3.7,,4.04222,1,LipPro
Oncorhynchus tshawytscha,"MacFarlane, R.B. (2010) Energy dynamics and growth of Chinook salmon (Oncorhynchus tshawytscha) from the Central Valley of California during the estuarine phase and first ocean year. Canadian Journal of Fisheries and Aquatic Sciences, 67, 1549_1565.",38,-123,1998,259,1,1,149.7787854,80.26,14.8,3.6,,4.0492,1,LipPro
Oncorhynchus tshawytscha,"MacFarlane, R.B. (2010) Energy dynamics and growth of Chinook salmon (Oncorhynchus tshawytscha) from the Central Valley of California during the estuarine phase and first ocean year. Canadian Journal of Fisheries and Aquatic Sciences, 67, 1549_1565.",38,-122,1998,175,1,1,69.8353372,81.27,12.05,4.88,,4.06274,1,LipPro
Oncorhynchus tshawytscha,"MacFarlane, R.B. (2010) Energy dynamics and growth of Chinook salmon (Oncorhynchus tshawytscha) from the Central Valley of California during the estuarine phase and first ocean year. Canadian Journal of Fisheries and Aquatic Sciences, 67, 1549_1565.",38,-122,1998,134,1,1,73.34748015,83.18,13.09,4.43,,4.07101,1,LipPro
Oncorhynchus tshawytscha,"MacFarlane, R.B. (2010) Energy dynamics and growth of Chinook salmon (Oncorhynchus tshawytscha) from the Central Valley of California during the estuarine phase and first ocean year. Canadian Journal of Fisheries and Aquatic Sciences, 67, 1549_1565.",38,-122,1998,162,1,1,83.10179958,84.28,10.79,5.49,,4.07819,1,LipPro
Oncorhynchus tshawytscha,"MacFarlane, R.B. (2010) Energy dynamics and growth of Chinook salmon (Oncorhynchus tshawytscha) from the Central Valley of California during the estuarine phase and first ocean year. Canadian Journal of Fisheries and Aquatic Sciences, 67, 1549_1565.",38,-122,1998,134,1,1,70.69633814,79.52,16.11,3.15,,4.10553,1,LipPro
Oncorhynchus tshawytscha,"MacFarlane, R.B. (2010) Energy dynamics and growth of Chinook salmon (Oncorhynchus tshawytscha) from the Central Valley of California during the estuarine phase and first ocean year. Canadian Journal of Fisheries and Aquatic Sciences, 67, 1549_1565.",38,-122,1998,124,1,1,68.10055461,81.42,13.39,4.41,,4.11655,1,LipPro
Oncorhynchus tshawytscha,"MacFarlane, R.B. (2010) Energy dynamics and growth of Chinook salmon (Oncorhynchus tshawytscha) from the Central Valley of California during the estuarine phase and first ocean year. Canadian Journal of Fisheries and Aquatic Sciences, 67, 1549_1565.",38,-122,1998,154,1,1,71.24246914,84.75,15.39,3.59,,4.15029,1,LipPro
Oncorhynchus tshawytscha,"MacFarlane, R.B. (2010) Energy dynamics and growth of Chinook salmon (Oncorhynchus tshawytscha) from the Central Valley of California during the estuarine phase and first ocean year. Canadian Journal of Fisheries and Aquatic Sciences, 67, 1549_1565.",38,-122,1998,155,1,1,79.98061546,82.93,13,4.8,,4.2004,1,LipPro
Oncorhynchus tshawytscha,"MacFarlane, R.B. (2010) Energy dynamics and growth of Chinook salmon (Oncorhynchus tshawytscha) from the Central Valley of California during the estuarine phase and first ocean year. Canadian Journal of Fisheries and Aquatic Sciences, 67, 1549_1565.",38,-122,1998,124,1,1,76.72238837,82.11,14.19,4.27,,4.20393,1,LipPro
Oncorhynchus tshawytscha,"MacFarlane, R.B. (2010) Energy dynamics and growth of Chinook salmon (Oncorhynchus tshawytscha) from the Central Valley of California during the estuarine phase and first ocean year. Canadian Journal of Fisheries and Aquatic Sciences, 67, 1549_1565.",38,-122,1998,135,1,1,76.33812956,79.73,13.64,4.52,,4.20428,1,LipPro
Oncorhynchus tshawytscha,"MacFarlane, R.B. (2010) Energy dynamics and growth of Chinook salmon (Oncorhynchus tshawytscha) from the Central Valley of California during the estuarine phase and first ocean year. Canadian Journal of Fisheries and Aquatic Sciences, 67, 1549_1565.",38,-122,1998,153,1,1,65.69826241,81.82,11.52,5.55,,4.23171,1,LipPro
Oncorhynchus tshawytscha,"MacFarlane, R.B. (2010) Energy dynamics and growth of Chinook salmon (Oncorhynchus tshawytscha) from the Central Valley of California during the estuarine phase and first ocean year. Canadian Journal of Fisheries and Aquatic Sciences, 67, 1549_1565.",38,-123,1998,259,1,1,156.5057328,78.81,16.8,3.23,,4.25979,1,LipPro
Oncorhynchus tshawytscha,"MacFarlane, R.B. (2010) Energy dynamics and growth of Chinook salmon (Oncorhynchus tshawytscha) from the Central Valley of California during the estuarine phase and first ocean year. Canadian Journal of Fisheries and Aquatic Sciences, 67, 1549_1565.",38,-122,1998,162,1,1,75.20573669,82.53,10.86,5.99,,4.28715,1,LipPro
Oncorhynchus tshawytscha,"MacFarlane, R.B. (2010) Energy dynamics and growth of Chinook salmon (Oncorhynchus tshawytscha) from the Central Valley of California during the estuarine phase and first ocean year. Canadian Journal of Fisheries and Aquatic Sciences, 67, 1549_1565.",38,-122,1998,154,1,1,74.03817502,84.27,14.66,4.33,,4.31117,1,LipPro
Oncorhynchus tshawytscha,"MacFarlane, R.B. (2010) Energy dynamics and growth of Chinook salmon (Oncorhynchus tshawytscha) from the Central Valley of California during the estuarine phase and first ocean year. Canadian Journal of Fisheries and Aquatic Sciences, 67, 1549_1565.",38,-122,1998,153,1,1,88.69196284,81.52,15.37,4.04,,4.32358,1,LipPro
Oncorhynchus tshawytscha,"MacFarlane, R.B. (2010) Energy dynamics and growth of Chinook salmon (Oncorhynchus tshawytscha) from the Central Valley of California during the estuarine phase and first ocean year. Canadian Journal of Fisheries and Aquatic Sciences, 67, 1549_1565.",38,-123,1998,259,1,1,171.907807,79.51,19.34,2.27,,4.33463,1,LipPro
Oncorhynchus tshawytscha,"MacFarlane, R.B. (2010) Energy dynamics and growth of Chinook salmon (Oncorhynchus tshawytscha) from the Central Valley of California during the estuarine phase and first ocean year. Canadian Journal of Fisheries and Aquatic Sciences, 67, 1549_1565.",38,-123,1998,322,1,1,211.6824139,79.27,18.28,2.83,,4.36603,1,LipPro
Oncorhynchus tshawytscha,"MacFarlane, R.B. (2010) Energy dynamics and growth of Chinook salmon (Oncorhynchus tshawytscha) from the Central Valley of California during the estuarine phase and first ocean year. Canadian Journal of Fisheries and Aquatic Sciences, 67, 1549_1565.",38,-122,1998,153,1,1,83.81977726,77.8,15.27,4.2,,4.36866,1,LipPro
Oncorhynchus tshawytscha,"MacFarlane, R.B. (2010) Energy dynamics and growth of Chinook salmon (Oncorhynchus tshawytscha) from the Central Valley of California during the estuarine phase and first ocean year. Canadian Journal of Fisheries and Aquatic Sciences, 67, 1549_1565.",38,-123,1998,322,1,1,206.6471004,78.37,14.8,4.42,,4.37146,1,LipPro
Oncorhynchus tshawytscha,"MacFarlane, R.B. (2010) Energy dynamics and growth of Chinook salmon (Oncorhynchus tshawytscha) from the Central Valley of California during the estuarine phase and first ocean year. Canadian Journal of Fisheries and Aquatic Sciences, 67, 1549_1565.",38,-122,1998,134,1,1,64.39813391,84.25,15.51,4.12,,4.37994,1,LipPro
Oncorhynchus tshawytscha,"MacFarlane, R.B. (2010) Energy dynamics and growth of Chinook salmon (Oncorhynchus tshawytscha) from the Central Valley of California during the estuarine phase and first ocean year. Canadian Journal of Fisheries and Aquatic Sciences, 67, 1549_1565.",38,-122,1998,124,1,1,78.46667309,82.25,15.13,4.33,,4.39483,1,LipPro
Oncorhynchus tshawytscha,"MacFarlane, R.B. (2010) Energy dynamics and growth of Chinook salmon (Oncorhynchus tshawytscha) from the Central Valley of California during the estuarine phase and first ocean year. Canadian Journal of Fisheries and Aquatic Sciences, 67, 1549_1565.",38,-123,1998,320,1,1,188.0329092,78.25,16.43,3.78,,4.41008,1,LipPro
Oncorhynchus tshawytscha,"MacFarlane, R.B. (2010) Energy dynamics and growth of Chinook salmon (Oncorhynchus tshawytscha) from the Central Valley of California during the estuarine phase and first ocean year. Canadian Journal of Fisheries and Aquatic Sciences, 67, 1549_1565.",38,-122,1998,153,1,1,80.40832742,83.57,14.57,4.67,,4.42877,1,LipPro
Oncorhynchus tshawytscha,"MacFarlane, R.B. (2010) Energy dynamics and growth of Chinook salmon (Oncorhynchus tshawytscha) from the Central Valley of California during the estuarine phase and first ocean year. Canadian Journal of Fisheries and Aquatic Sciences, 67, 1549_1565.",38,-123,1998,322,1,1,198.2212871,79.85,19.73,2.42,,4.463,1,LipPro
Oncorhynchus tshawytscha,"MacFarlane, R.B. (2010) Energy dynamics and growth of Chinook salmon (Oncorhynchus tshawytscha) from the Central Valley of California during the estuarine phase and first ocean year. Canadian Journal of Fisheries and Aquatic Sciences, 67, 1549_1565.",38,-123,1998,322,1,1,182.5188078,80.08,14.33,4.92,,4.4843,1,LipPro
Oncorhynchus tshawytscha,"MacFarlane, R.B. (2010) Energy dynamics and growth of Chinook salmon (Oncorhynchus tshawytscha) from the Central Valley of California during the estuarine phase and first ocean year. Canadian Journal of Fisheries and Aquatic Sciences, 67, 1549_1565.",38,-122,1998,175,1,1,72.64352615,80.67,13.17,5.49,,4.50183,1,LipPro
Oncorhynchus tshawytscha,"MacFarlane, R.B. (2010) Energy dynamics and growth of Chinook salmon (Oncorhynchus tshawytscha) from the Central Valley of California during the estuarine phase and first ocean year. Canadian Journal of Fisheries and Aquatic Sciences, 67, 1549_1565.",38,-122,1998,162,1,1,77.18687204,82.53,13.8,5.27,,4.52751,1,LipPro
Oncorhynchus tshawytscha,"MacFarlane, R.B. (2010) Energy dynamics and growth of Chinook salmon (Oncorhynchus tshawytscha) from the Central Valley of California during the estuarine phase and first ocean year. Canadian Journal of Fisheries and Aquatic Sciences, 67, 1549_1565.",38,-122,1998,124,1,1,67.3922575,79.9,15.47,4.52,,4.53002,1,LipPro
Oncorhynchus tshawytscha,"MacFarlane, R.B. (2010) Energy dynamics and growth of Chinook salmon (Oncorhynchus tshawytscha) from the Central Valley of California during the estuarine phase and first ocean year. Canadian Journal of Fisheries and Aquatic Sciences, 67, 1549_1565.",38,-122,1998,154,1,1,76.07979212,81.36,14.49,4.98,,4.53636,1,LipPro
Oncorhynchus tshawytscha,"MacFarlane, R.B. (2010) Energy dynamics and growth of Chinook salmon (Oncorhynchus tshawytscha) from the Central Valley of California during the estuarine phase and first ocean year. Canadian Journal of Fisheries and Aquatic Sciences, 67, 1549_1565.",38,-122,1998,153,1,1,74.85035874,81.5,15.72,4.45,,4.54701,1,LipPro
Oncorhynchus tshawytscha,"MacFarlane, R.B. (2010) Energy dynamics and growth of Chinook salmon (Oncorhynchus tshawytscha) from the Central Valley of California during the estuarine phase and first ocean year. Canadian Journal of Fisheries and Aquatic Sciences, 67, 1549_1565.",38,-122,1998,175,1,1,74.08376504,78.97,13.25,5.7,,4.5986,1,LipPro
Oncorhynchus tshawytscha,"MacFarlane, R.B. (2010) Energy dynamics and growth of Chinook salmon (Oncorhynchus tshawytscha) from the Central Valley of California during the estuarine phase and first ocean year. Canadian Journal of Fisheries and Aquatic Sciences, 67, 1549_1565.",38,-123,1998,322,1,1,196.1764296,79.16,18.66,3.28,,4.61052,1,LipPro
Oncorhynchus tshawytscha,"MacFarlane, R.B. (2010) Energy dynamics and growth of Chinook salmon (Oncorhynchus tshawytscha) from the Central Valley of California during the estuarine phase and first ocean year. Canadian Journal of Fisheries and Aquatic Sciences, 67, 1549_1565.",38,-122,1998,135,1,1,78.09942899,80.46,16.97,4.08,,4.6241,1,LipPro
Oncorhynchus tshawytscha,"MacFarlane, R.B. (2010) Energy dynamics and growth of Chinook salmon (Oncorhynchus tshawytscha) from the Central Valley of California during the estuarine phase and first ocean year. Canadian Journal of Fisheries and Aquatic Sciences, 67, 1549_1565.",38,-122,1998,162,1,1,127.2553852,79.91,12.52,6.11,,4.62979,1,LipPro
Oncorhynchus tshawytscha,"MacFarlane, R.B. (2010) Energy dynamics and growth of Chinook salmon (Oncorhynchus tshawytscha) from the Central Valley of California during the estuarine phase and first ocean year. Canadian Journal of Fisheries and Aquatic Sciences, 67, 1549_1565.",38,-122,1998,124,1,1,79.7846798,79.83,12.75,6.03,,4.63929,1,LipPro
Oncorhynchus tshawytscha,"MacFarlane, R.B. (2010) Energy dynamics and growth of Chinook salmon (Oncorhynchus tshawytscha) from the Central Valley of California during the estuarine phase and first ocean year. Canadian Journal of Fisheries and Aquatic Sciences, 67, 1549_1565.",38,-122,1998,153,1,1,90.65109053,80.51,15.46,4.82,,4.64614,1,LipPro
