db,original,gbif.binomial,gbif.key,rank,status,matchType,phylum,class,family,genus,species
SeaLifeBase,Matuta planipes,Matuta planipes,5799061,SPECIES,ACCEPTED,EXACT,Arthropoda,Malacostraca,Matutidae,Matuta,Matuta planipes
SeaLifeBase,Megaptera novaeangliae,Megaptera novaeangliae,5220086,SPECIES,ACCEPTED,EXACT,Chordata,Mammalia,Balaenopteridae,Megaptera,Megaptera novaeangliae
SeaLifeBase,Megadyptes antipodes,Megadyptes antipodes,2481632,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Spheniscidae,Megadyptes,Megadyptes antipodes
SeaLifeBase,Melanitta fusca,Melanitta fusca,2498238,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Anatidae,Melanitta,Melanitta fusca
SeaLifeBase,Melanitta nigra,Melanitta nigra,2498247,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Anatidae,Melanitta,Melanitta nigra
SeaLifeBase,Melanitta perspicillata,Melanitta perspicillata,2498246,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Anatidae,Melanitta,Melanitta perspicillata
SeaLifeBase,Mergus serrator,Mergus serrator,2498375,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Anatidae,Mergus,Mergus serrator
SeaLifeBase,Mesonychoteuthis hamiltoni,Mesonychoteuthis hamiltoni,2289991,SPECIES,ACCEPTED,EXACT,Mollusca,Cephalopoda,Cranchiidae,Mesonychoteuthis,Mesonychoteuthis hamiltoni
SeaLifeBase,Mesoplodon carlhubbsi,Mesoplodon carlhubbsi,2440401,SPECIES,ACCEPTED,EXACT,Chordata,Mammalia,Hyperoodontidae,Mesoplodon,Mesoplodon carlhubbsi
SeaLifeBase,Mesoplodon densirostris,Mesoplodon densirostris,2440403,SPECIES,ACCEPTED,EXACT,Chordata,Mammalia,Hyperoodontidae,Mesoplodon,Mesoplodon densirostris
SeaLifeBase,Mesoplodon europaeus,Mesoplodon europaeus,2440397,SPECIES,ACCEPTED,EXACT,Chordata,Mammalia,Hyperoodontidae,Mesoplodon,Mesoplodon europaeus
SeaLifeBase,Mesoplodon grayi,Mesoplodon grayi,2440419,SPECIES,ACCEPTED,EXACT,Chordata,Mammalia,Hyperoodontidae,Mesoplodon,Mesoplodon grayi
SeaLifeBase,Mesoplodon mirus,Mesoplodon mirus,2440417,SPECIES,ACCEPTED,EXACT,Chordata,Mammalia,Hyperoodontidae,Mesoplodon,Mesoplodon mirus
SeaLifeBase,Metapenaeopsis palmensis,Metapenaeopsis palmensis,2223604,SPECIES,ACCEPTED,EXACT,Arthropoda,Malacostraca,Penaeidae,Metapenaeopsis,Metapenaeopsis palmensis
SeaLifeBase,Metapenaeus ensis,Metapenaeus ensis,2223792,SPECIES,ACCEPTED,EXACT,Arthropoda,Malacostraca,Penaeidae,Metapenaeus,Metapenaeus ensis
SeaLifeBase,Mirounga angustirostris,Mirounga angustirostris,2434813,SPECIES,ACCEPTED,EXACT,Chordata,Mammalia,Phocidae,Mirounga,Mirounga angustirostris
SeaLifeBase,Mirounga leonina,Mirounga leonina,2434814,SPECIES,ACCEPTED,EXACT,Chordata,Mammalia,Phocidae,Mirounga,Mirounga leonina
SeaLifeBase,Mnemiopsis leidyi,Mnemiopsis leidyi,2501248,SPECIES,ACCEPTED,EXACT,Ctenophora,Tentaculata,Bolinopsidae,Mnemiopsis,Mnemiopsis leidyi
SeaLifeBase,Monachus monachus,Monachus monachus,2434779,SPECIES,ACCEPTED,EXACT,Chordata,Mammalia,Phocidae,Monachus,Monachus monachus
SeaLifeBase,Monodon monoceros,Monodon monoceros,5220008,SPECIES,ACCEPTED,EXACT,Chordata,Mammalia,Monodontidae,Monodon,Monodon monoceros
SeaLifeBase,Morus bassanus,Morus bassanus,2480964,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Sulidae,Morus,Morus bassanus
SeaLifeBase,Morus capensis,Morus capensis,2480963,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Sulidae,Morus,Morus capensis
SeaLifeBase,Morus serrator,Morus serrator,5229212,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Sulidae,Morus,Morus serrator
SeaLifeBase,Natator depressa,Natator depressus,2442173,SPECIES,ACCEPTED,FUZZY,Chordata,Testudines,Cheloniidae,Natator,Natator depressus
SeaLifeBase,Nautilus belauensis,Nautilus belauensis,2289201,SPECIES,ACCEPTED,EXACT,Mollusca,Cephalopoda,Nautilidae,Nautilus,Nautilus belauensis
SeaLifeBase,Nautilus pompilius,Nautilus pompilius,2289202,SPECIES,ACCEPTED,EXACT,Mollusca,Cephalopoda,Nautilidae,Nautilus,Nautilus pompilius
SeaLifeBase,Nemopilema nomurai,Nemopilema nomurai,2264583,SPECIES,ACCEPTED,EXACT,Cnidaria,Scyphozoa,Rhizostomatidae,Nemopilema,Nemopilema nomurai
SeaLifeBase,Neptunea arthritica,Neptunea arthritica,4368600,SPECIES,ACCEPTED,EXACT,Mollusca,Gastropoda,Buccinidae,Neptunea,Neptunea arthritica
SeaLifeBase,Neolithodes diomedeae,Neolithodes diomedeae,2224382,SPECIES,ACCEPTED,EXACT,Arthropoda,Malacostraca,Lithodidae,Neolithodes,Neolithodes diomedeae
SeaLifeBase,Neophoca cinerea,Neophoca cinerea,2433484,SPECIES,ACCEPTED,EXACT,Chordata,Mammalia,Otariidae,Neophoca,Neophoca cinerea
SeaLifeBase,Nesofregetta fuliginosa,Nesofregetta fuliginosa,9808707,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Hydrobatidae,Nesofregetta,Nesofregetta fuliginosa
SeaLifeBase,Nototodarus gouldi,Nototodarus gouldi,2290528,SPECIES,ACCEPTED,EXACT,Mollusca,Cephalopoda,Ommastrephidae,Nototodarus,Nototodarus gouldi
SeaLifeBase,Nototodarus sloanii,Nototodarus sloanii,2290530,SPECIES,ACCEPTED,EXACT,Mollusca,Cephalopoda,Ommastrephidae,Nototodarus,Nototodarus sloanii
SeaLifeBase,Oceanites gracilis,Oceanites gracilis,5229416,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Hydrobatidae,Oceanites,Oceanites gracilis
SeaLifeBase,Oceanites oceanicus,Oceanites oceanicus,5229419,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Hydrobatidae,Oceanites,Oceanites oceanicus
SeaLifeBase,Oceanodroma castro,Oceanodroma castro,2482001,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Hydrobatidae,Oceanodroma,Oceanodroma castro
SeaLifeBase,Oceanodroma furcata,Oceanodroma furcata,2482009,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Hydrobatidae,Oceanodroma,Oceanodroma furcata
SeaLifeBase,Oceanodroma homochroa,Oceanodroma homochroa,2482005,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Hydrobatidae,Oceanodroma,Oceanodroma homochroa
SeaLifeBase,Oceanodroma hornbyi,Oceanodroma hornbyi,2482007,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Hydrobatidae,Oceanodroma,Oceanodroma hornbyi
SeaLifeBase,Oceanodroma leucorhoa,Oceanodroma leucorhoa,2482012,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Hydrobatidae,Oceanodroma,Oceanodroma leucorhoa
SeaLifeBase,Oceanodroma markhami,Oceanodroma markhami,2482004,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Hydrobatidae,Oceanodroma,Oceanodroma markhami
SeaLifeBase,Oceanodroma matsudairae,Oceanodroma matsudairae,2482008,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Hydrobatidae,Oceanodroma,Oceanodroma matsudairae
SeaLifeBase,Oceanodroma melania,Oceanodroma melania,2482006,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Hydrobatidae,Oceanodroma,Oceanodroma melania
SeaLifeBase,Oceanodroma microsoma,Oceanodroma microsoma,2481999,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Hydrobatidae,Oceanodroma,Oceanodroma microsoma
SeaLifeBase,Oceanodroma monorhis,Oceanodroma monorhis,2482003,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Hydrobatidae,Oceanodroma,Oceanodroma monorhis
SeaLifeBase,Oceanodroma tethys,Oceanodroma tethys,2482020,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Hydrobatidae,Oceanodroma,Oceanodroma tethys
SeaLifeBase,Oceanodroma tristrami,Oceanodroma tristrami,2482023,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Hydrobatidae,Oceanodroma,Oceanodroma tristrami
SeaLifeBase,Octopus bimaculatus,Octopus bimaculatus,2289658,SPECIES,ACCEPTED,EXACT,Mollusca,Cephalopoda,Octopodidae,Octopus,Octopus bimaculatus
SeaLifeBase,Octopus bimaculoides,Octopus bimaculoides,2289644,SPECIES,ACCEPTED,EXACT,Mollusca,Cephalopoda,Octopodidae,Octopus,Octopus bimaculoides
SeaLifeBase,Octopus briareus,Octopus briareus,2289580,SPECIES,ACCEPTED,EXACT,Mollusca,Cephalopoda,Octopodidae,Octopus,Octopus briareus
SeaLifeBase,Octopus californicus,Octopus californicus,2289634,SPECIES,ACCEPTED,EXACT,Mollusca,Cephalopoda,Octopodidae,Octopus,Octopus californicus
SeaLifeBase,Octopus conispadiceus,Octopus conispadiceus,2289646,SPECIES,ACCEPTED,EXACT,Mollusca,Cephalopoda,Octopodidae,Octopus,Octopus conispadiceus
SeaLifeBase,Octopus cyanea,Octopus cyanea,2289535,SPECIES,ACCEPTED,EXACT,Mollusca,Cephalopoda,Octopodidae,Octopus,Octopus cyanea
SeaLifeBase,Octopus insularis,Octopus insularis,6521613,SPECIES,ACCEPTED,EXACT,Mollusca,Cephalopoda,Octopodidae,Octopus,Octopus insularis
SeaLifeBase,Octopus maya,Octopus maya,2289607,SPECIES,ACCEPTED,EXACT,Mollusca,Cephalopoda,Octopodidae,Octopus,Octopus maya
SeaLifeBase,Octopus mimus,Octopus mimus,2289665,SPECIES,ACCEPTED,EXACT,Mollusca,Cephalopoda,Octopodidae,Octopus,Octopus mimus
SeaLifeBase,Octopus rubescens,Octopus rubescens,2289636,SPECIES,ACCEPTED,EXACT,Mollusca,Cephalopoda,Octopodidae,Octopus,Octopus rubescens
SeaLifeBase,Octopus salutii,Octopus salutii,2289518,SPECIES,ACCEPTED,EXACT,Mollusca,Cephalopoda,Octopodidae,Octopus,Octopus salutii
SeaLifeBase,Octopus tetricus,Octopus tetricus,2289640,SPECIES,ACCEPTED,EXACT,Mollusca,Cephalopoda,Octopodidae,Octopus,Octopus tetricus
SeaLifeBase,Octopus vulgaris,Octopus vulgaris,2289671,SPECIES,ACCEPTED,EXACT,Mollusca,Cephalopoda,Octopodidae,Octopus,Octopus vulgaris
SeaLifeBase,Odobenus rosmarus,Odobenus rosmarus,5218819,SPECIES,ACCEPTED,EXACT,Chordata,Mammalia,Odobenidae,Odobenus,Odobenus rosmarus
SeaLifeBase,Ommastrephes bartramii,Ommastrephes bartramii,2290475,SPECIES,ACCEPTED,EXACT,Mollusca,Cephalopoda,Ommastrephidae,Ommastrephes,Ommastrephes bartramii
SeaLifeBase,Ommatophoca rossii,Ommatophoca rossii,2434788,SPECIES,ACCEPTED,EXACT,Chordata,Mammalia,Phocidae,Ommatophoca,Ommatophoca rossii
SeaLifeBase,Onychoprion aleuticus,Onychoprion aleuticus,5789282,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Laridae,Onychoprion,Onychoprion aleuticus
SeaLifeBase,Onychoprion anaethetus,Onychoprion anaethetus,5789286,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Laridae,Onychoprion,Onychoprion anaethetus
SeaLifeBase,Onychoprion fuscatus,Onychoprion fuscatus,5789284,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Laridae,Onychoprion,Onychoprion fuscatus
SeaLifeBase,Onychoprion lunatus,Onychoprion lunatus,5789278,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Laridae,Onychoprion,Onychoprion lunatus
SeaLifeBase,Onychoteuthis borealijaponica,Onychoteuthis borealijaponica,5723899,SPECIES,ACCEPTED,EXACT,Mollusca,Cephalopoda,Onychoteuthidae,Onychoteuthis,Onychoteuthis borealijaponica
SeaLifeBase,Onykia robusta,Onykia robusta,5855954,SPECIES,ACCEPTED,EXACT,Mollusca,Cephalopoda,Onychoteuthidae,Onykia,Onykia robusta
SeaLifeBase,Opisthoteuthis massyae,Opisthoteuthis massyae,4357110,SPECIES,ACCEPTED,EXACT,Mollusca,Cephalopoda,Opisthoteuthidae,Opisthoteuthis,Opisthoteuthis massyae
SeaLifeBase,Oratosquillina anomala,Oratosquillina anomala,6465490,SPECIES,ACCEPTED,EXACT,Arthropoda,Malacostraca,Squillidea,Oratosquillina,Oratosquillina anomala
SeaLifeBase,Orcinus orca,Orcinus orca,2440483,SPECIES,ACCEPTED,EXACT,Chordata,Mammalia,Delphinidae,Orcinus,Orcinus orca
SeaLifeBase,Pacifastacus leniusculus,Pacifastacus leniusculus,2226990,SPECIES,ACCEPTED,EXACT,Arthropoda,Malacostraca,Astacidae,Pacifastacus,Pacifastacus leniusculus
SeaLifeBase,Pachyptila belcheri,Pachyptila belcheri,5229320,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Procellariidae,Pachyptila,Pachyptila belcheri
SeaLifeBase,Pachyptila crassirostris,Pachyptila crassirostris,5229321,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Procellariidae,Pachyptila,Pachyptila crassirostris
SeaLifeBase,Pachyptila desolata,Pachyptila desolata,5229327,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Procellariidae,Pachyptila,Pachyptila desolata
SeaLifeBase,Pachyptila salvini,Pachyptila salvini,5229328,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Procellariidae,Pachyptila,Pachyptila salvini
SeaLifeBase,Pachyptila turtur,Pachyptila turtur,5229332,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Procellariidae,Pachyptila,Pachyptila turtur
SeaLifeBase,Pachyptila vittata,Pachyptila vittata,5229325,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Procellariidae,Pachyptila,Pachyptila vittata
SeaLifeBase,Pagodroma nivea,Pagodroma nivea,2481600,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Procellariidae,Pagodroma,Pagodroma nivea
SeaLifeBase,Pagophila eburnea,Pagophila eburnea,2481202,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Laridae,Pagophila,Pagophila eburnea
SeaLifeBase,Pagophilus groenlandicus,Pagophilus groenlandicus,2434801,SPECIES,ACCEPTED,EXACT,Chordata,Mammalia,Phocidae,Pagophilus,Pagophilus groenlandicus
SeaLifeBase,Pagurus comptus,Pagurus comptus,5862957,SPECIES,ACCEPTED,EXACT,Arthropoda,Malacostraca,Paguridae,Pagurus,Pagurus comptus
SeaLifeBase,Palinurus delagoae,Palinurus delagoae,2221605,SPECIES,ACCEPTED,EXACT,Arthropoda,Malacostraca,Palinuridae,Palinurus,Palinurus delagoae
SeaLifeBase,Pandalus platyceros,Pandalus platyceros,2222359,SPECIES,ACCEPTED,EXACT,Arthropoda,Malacostraca,Pandalidae,Pandalus,Pandalus platyceros
SeaLifeBase,Panopea abrupta,Panopea abrupta,5189530,SPECIES,ACCEPTED,EXACT,Mollusca,Bivalvia,Hiatellidae,Panopea,Panopea abrupta
SeaLifeBase,Panopea japonica,Panopea japonica,8157674,SPECIES,ACCEPTED,EXACT,Mollusca,Bivalvia,Hiatellidae,Panopea,Panopea japonica
SeaLifeBase,Papasula abbotti,Papasula abbotti,2480983,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Sulidae,Papasula,Papasula abbotti
SeaLifeBase,Paralithodes platypus,Paralithodes platypus,2224357,SPECIES,ACCEPTED,EXACT,Arthropoda,Malacostraca,Lithodidae,Paralithodes,Paralithodes platypus
SeaLifeBase,Paralomis formosa,Paralomis formosa,4311487,SPECIES,ACCEPTED,EXACT,Arthropoda,Malacostraca,Lithodidae,Paralomis,Paralomis formosa
SeaLifeBase,Paralomis granulosa,Paralomis granulosa,4311474,SPECIES,ACCEPTED,EXACT,Arthropoda,Malacostraca,Lithodidae,Paralomis,Paralomis granulosa
SeaLifeBase,Paralomis spinosissima,Paralomis spinosissima,4311473,SPECIES,ACCEPTED,EXACT,Arthropoda,Malacostraca,Lithodidae,Paralomis,Paralomis spinosissima
SeaLifeBase,Pearsonothuria graeffei,Pearsonothuria graeffei,4343080,SPECIES,ACCEPTED,EXACT,Echinodermata,Holothuroidea,Holothuriidae,Pearsonothuria,Pearsonothuria graeffei
SeaLifeBase,Pelagodroma marina,Pelagodroma marina,2481991,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Hydrobatidae,Pelagodroma,Pelagodroma marina
SeaLifeBase,Pelecanoides garnotii,Pelecanoides garnotii,2481427,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Pelecanoididae,Pelecanoides,Pelecanoides garnotii
SeaLifeBase,Pelecanoides georgicus,Pelecanoides georgicus,2481429,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Pelecanoididae,Pelecanoides,Pelecanoides georgicus
SeaLifeBase,Pelecanoides magellani,Pelecanoides magellani,2481428,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Pelecanoididae,Pelecanoides,Pelecanoides magellani
SeaLifeBase,Pelecanoides urinatrix,Pelecanoides urinatrix,2481418,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Pelecanoididae,Pelecanoides,Pelecanoides urinatrix
SeaLifeBase,Pelecanus conspicillatus,Pelecanus conspicillatus,5229156,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Pelecanidae,Pelecanus,Pelecanus conspicillatus
SeaLifeBase,Pelecanus crispus,Pelecanus crispus,2480353,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Pelecanidae,Pelecanus,Pelecanus crispus
SeaLifeBase,Pelecanus erythrorhynchos,Pelecanus erythrorhynchos,5229155,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Pelecanidae,Pelecanus,Pelecanus erythrorhynchos
SeaLifeBase,Pelecanus occidentalis,Pelecanus occidentalis,5229158,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Pelecanidae,Pelecanus,Pelecanus occidentalis
SeaLifeBase,Pelecanus onocrotalus,Pelecanus onocrotalus,2480350,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Pelecanidae,Pelecanus,Pelecanus onocrotalus
SeaLifeBase,Pelecanus philippensis,Pelecanus philippensis,5229163,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Pelecanidae,Pelecanus,Pelecanus philippensis
SeaLifeBase,Pelecanus rufescens,Pelecanus rufescens,2480352,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Pelecanidae,Pelecanus,Pelecanus rufescens
SeaLifeBase,Pelecanus thagus,Pelecanus thagus,5229157,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Pelecanidae,Pelecanus,Pelecanus thagus
SeaLifeBase,Penaeus californiensis,Penaeus californiensis,2223837,SPECIES,ACCEPTED,EXACT,Arthropoda,Malacostraca,Penaeidae,Penaeus,Penaeus californiensis
SeaLifeBase,Penaeus indicus,Penaeus indicus,2223719,SPECIES,ACCEPTED,EXACT,Arthropoda,Malacostraca,Penaeidae,Penaeus,Penaeus indicus
SeaLifeBase,Penaeus japonicus,Penaeus japonicus,2223429,SPECIES,ACCEPTED,EXACT,Arthropoda,Malacostraca,Penaeidae,Penaeus,Penaeus japonicus
SeaLifeBase,Penaeus latisulcatus,Penaeus latisulcatus,8157296,SPECIES,ACCEPTED,EXACT,Arthropoda,Malacostraca,Penaeidae,Penaeus,Penaeus latisulcatus
SeaLifeBase,Penaeus longistylus,Penaeus longistylus,2223434,SPECIES,ACCEPTED,EXACT,Arthropoda,Malacostraca,Penaeidae,Penaeus,Penaeus longistylus
SeaLifeBase,Penaeus merguiensis,Penaeus merguiensis,2223715,SPECIES,ACCEPTED,EXACT,Arthropoda,Malacostraca,Penaeidae,Penaeus,Penaeus merguiensis
SeaLifeBase,Penaeus monodon,Penaeus monodon,8406925,SPECIES,ACCEPTED,EXACT,Arthropoda,Malacostraca,Penaeidae,Penaeus,Penaeus monodon
SeaLifeBase,Penaeus semisulcatus,Penaeus semisulcatus,2223416,SPECIES,ACCEPTED,EXACT,Arthropoda,Malacostraca,Penaeidae,Penaeus,Penaeus semisulcatus
SeaLifeBase,Peponocephala electra,Peponocephala electra,2440470,SPECIES,ACCEPTED,EXACT,Chordata,Mammalia,Delphinidae,Peponocephala,Peponocephala electra
SeaLifeBase,Phalaropus fulicarius,Phalaropus fulicarius,5229390,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Scolopacidae,Phalaropus,Phalaropus fulicarius
SeaLifeBase,Phalaropus lobatus,Phalaropus lobatus,5739290,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Scolopacidae,Phalaropus,Phalaropus lobatus
SeaLifeBase,Phaethon aethereus,Phaethon aethereus,9743996,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Phaethontidae,Phaethon,Phaethon aethereus
SeaLifeBase,Phaethon lepturus,Phaethon lepturus,2481364,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Phaethontidae,Phaethon,Phaethon lepturus
SeaLifeBase,Phaethon rubricauda,Phaethon rubricauda,2481361,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Phaethontidae,Phaethon,Phaethon rubricauda
SeaLifeBase,Phaetusa simplex,Phaetusa simplex,5229213,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Laridae,Phaetusa,Phaetusa simplex
SeaLifeBase,Phalacrocorax aristotelis,Phalacrocorax aristotelis,2481861,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Phalacrocoracidae,Phalacrocorax,Phalacrocorax aristotelis
SeaLifeBase,Phalacrocorax auritus,Phalacrocorax auritus,2481875,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Phalacrocoracidae,Phalacrocorax,Phalacrocorax auritus
SeaLifeBase,Phalacrocorax brasilianus,Phalacrocorax brasilianus,9399113,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Phalacrocoracidae,Phalacrocorax,Phalacrocorax brasilianus
SeaLifeBase,Phalacrocorax capensis,Phalacrocorax capensis,2481899,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Phalacrocoracidae,Phalacrocorax,Phalacrocorax capensis
SeaLifeBase,Phalacrocorax capillatus,Phalacrocorax capillatus,2481886,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Phalacrocoracidae,Phalacrocorax,Phalacrocorax capillatus
SeaLifeBase,Phalacrocorax carbo,Phalacrocorax carbo,2481890,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Phalacrocoracidae,Phalacrocorax,Phalacrocorax carbo
SeaLifeBase,Phalacrocorax featherstoni,Phalacrocorax featherstoni,2481885,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Phalacrocoracidae,Phalacrocorax,Phalacrocorax featherstoni
SeaLifeBase,Phalacrocorax fuscescens,Phalacrocorax fuscescens,2481867,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Phalacrocoracidae,Phalacrocorax,Phalacrocorax fuscescens
SeaLifeBase,Phalacrocorax fuscicollis,Phalacrocorax fuscicollis,2481889,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Phalacrocoracidae,Phalacrocorax,Phalacrocorax fuscicollis
SeaLifeBase,Phalacrocorax gaimardi,Phalacrocorax gaimardi,2481869,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Phalacrocoracidae,Phalacrocorax,Phalacrocorax gaimardi
SeaLifeBase,Phalacrocorax harrisi,Phalacrocorax harrisi,2481900,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Phalacrocoracidae,Phalacrocorax,Phalacrocorax harrisi
SeaLifeBase,Phalacrocorax neglectus,Phalacrocorax neglectus,2481873,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Phalacrocoracidae,Phalacrocorax,Phalacrocorax neglectus
SeaLifeBase,Phalacrocorax nigrogularis,Phalacrocorax nigrogularis,2481894,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Phalacrocoracidae,Phalacrocorax,Phalacrocorax nigrogularis
SeaLifeBase,Phalacrocorax pelagicus,Phalacrocorax pelagicus,2481870,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Phalacrocoracidae,Phalacrocorax,Phalacrocorax pelagicus
SeaLifeBase,Phalacrocorax penicillatus,Phalacrocorax penicillatus,2481892,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Phalacrocoracidae,Phalacrocorax,Phalacrocorax penicillatus
SeaLifeBase,Phalacrocorax punctatus,Phalacrocorax punctatus,2481859,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Phalacrocoracidae,Phalacrocorax,Phalacrocorax punctatus
SeaLifeBase,Phalacrocorax sulcirostris,Phalacrocorax sulcirostris,2481895,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Phalacrocoracidae,Phalacrocorax,Phalacrocorax sulcirostris
SeaLifeBase,Phalacrocorax urile,Phalacrocorax urile,2481874,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Phalacrocoracidae,Phalacrocorax,Phalacrocorax urile
SeaLifeBase,Phalacrocorax varius,Phalacrocorax varius,2481860,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Phalacrocoracidae,Phalacrocorax,Phalacrocorax varius
SeaLifeBase,Phoca largha,Phoca largha,2434791,SPECIES,ACCEPTED,EXACT,Chordata,Mammalia,Phocidae,Phoca,Phoca largha
SeaLifeBase,Phoca vitulina,Phoca vitulina,2434793,SPECIES,ACCEPTED,EXACT,Chordata,Mammalia,Phocidae,Phoca,Phoca vitulina
SeaLifeBase,Phocarctos hookeri,Phocarctos hookeri,2433467,SPECIES,ACCEPTED,EXACT,Chordata,Mammalia,Otariidae,Phocarctos,Phocarctos hookeri
SeaLifeBase,Phocoena phocoena,Phocoena phocoena,2440669,SPECIES,ACCEPTED,EXACT,Chordata,Mammalia,Phocoenidae,Phocoena,Phocoena phocoena
SeaLifeBase,Phocoena spinipinnis,Phocoena spinipinnis,2440666,SPECIES,ACCEPTED,EXACT,Chordata,Mammalia,Phocoenidae,Phocoena,Phocoena spinipinnis
SeaLifeBase,Phocoenoides dalli,Phocoenoides dalli,2440684,SPECIES,ACCEPTED,EXACT,Chordata,Mammalia,Phocoenidae,Phocoenoides,Phocoenoides dalli
SeaLifeBase,Phoebastria albatrus,Phoebastria albatrus,2481385,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Diomedeidae,Phoebastria,Phoebastria albatrus
SeaLifeBase,Phoebastria immutabilis,Phoebastria immutabilis,2481381,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Diomedeidae,Phoebastria,Phoebastria immutabilis
SeaLifeBase,Phoebastria irrorata,Phoebastria irrorata,2481379,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Diomedeidae,Phoebastria,Phoebastria irrorata
SeaLifeBase,Phoebastria nigripes,Phoebastria nigripes,2481383,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Diomedeidae,Phoebastria,Phoebastria nigripes
SeaLifeBase,Phoebetria fusca,Phoebetria fusca,2481376,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Diomedeidae,Phoebetria,Phoebetria fusca
SeaLifeBase,Phoebetria palpebrata,Phoebetria palpebrata,2481374,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Diomedeidae,Phoebetria,Phoebetria palpebrata
SeaLifeBase,Physeter macrocephalus,Physeter macrocephalus,8123917,SPECIES,ACCEPTED,EXACT,Chordata,Mammalia,Physeteridae,Physeter,Physeter macrocephalus
